Data;Rs;u2;Tmax;Tmin;RH;pr;ETo
2013-05-07;18.0;0.8;29.6;14.5;67.7;0.0;3.2
2013-05-08;20.3;0.8;28.6;9.6;59.2;0.0;3.3
2013-05-09;19.8;0.9;27.9;9.0;68.6;0.0;3.2
2013-05-10;19.7;1.1;27.6;11.3;69.6;0.0;3.3
2013-05-11;17.8;1.1;26.3;10.4;68.3;0.0;3.1
2013-05-12;19.9;0.7;26.7;8.9;67.3;0.0;3.0
2013-05-13;17.0;1.3;28.2;11.3;70.8;0.0;3.2
2013-05-14;19.0;1.1;29.3;12.7;66.0;0.0;3.4
2013-05-15;18.1;1.1;29.8;12.8;70.3;0.0;3.3
2013-05-16;16.2;0.6;29.8;13.0;70.6;0.0;2.8
2013-05-17;14.6;0.8;29.2;12.2;69.7;0.0;2.8
2013-05-18;11.2;1.2;27.5;17.3;73.0;0.0;2.5
2013-05-19;17.4;1.0;27.8;13.3;69.8;0.0;3.0
2013-05-20;14.5;0.7;28.9;16.2;73.2;0.0;2.6
2013-05-21;16.1;0.6;29.3;13.2;72.2;0.0;2.7
2013-05-22;15.2;0.5;30.5;16.6;70.2;0.0;2.7
2013-05-23;11.7;0.7;28.3;17.8;82.9;5.5;2.3
2013-05-24;11.6;1.1;26.4;16.6;77.6;0.5;2.3
2013-05-25;14.1;1.1;25.9;16.1;78.1;0.0;2.5
2013-05-26;15.6;1.8;25.6;12.3;75.6;0.0;2.9
2013-05-27;12.2;1.3;26.0;13.3;77.6;0.0;2.4
2013-05-28;16.4;0.5;26.0;14.6;79.7;13.7;2.5
2013-05-29;5.2;0.8;23.1;16.0;90.9;32.5;1.2
2013-05-30;5.9;0.2;20.5;15.8;90.3;7.0;1.2
2013-05-31;13.6;1.0;23.5;15.7;80.8;0.9;2.3
2013-06-01;14.8;1.1;26.5;14.1;77.6;0.0;2.6
2013-06-02;16.4;0.7;27.6;14.0;76.8;0.0;2.7
2013-06-03;9.8;0.8;27.2;15.8;85.1;0.0;1.9
2013-06-04;15.6;1.0;25.3;14.1;79.6;15.0;2.5
2013-06-05;17.2;0.9;25.6;10.8;77.5;0.0;2.6
2013-06-06;10.2;0.6;25.8;12.5;80.5;0.0;1.9
2013-06-07;17.5;0.6;27.5;13.1;74.8;0.1;2.7
2013-06-08;16.2;1.1;27.8;13.1;72.9;0.0;2.8
2013-06-09;16.3;1.1;27.4;13.5;76.1;0.0;2.8
2013-06-10;16.5;1.2;26.7;11.8;73.1;0.0;2.8
2013-06-11;17.3;0.9;27.7;11.1;69.6;0.0;2.8
2013-06-12;16.6;0.5;27.6;11.7;69.2;0.0;2.5
2013-06-13;16.3;0.4;28.0;11.7;71.0;0.0;2.4
2013-06-14;16.0;0.6;28.2;11.9;71.9;0.0;2.5
2013-06-15;14.7;0.5;27.5;11.8;71.0;0.0;2.3
2013-06-16;17.2;1.5;27.2;12.5;69.5;0.0;3.1
2013-06-17;14.9;0.9;27.0;11.9;73.3;0.0;2.5
2013-06-18;16.5;0.5;27.7;11.8;70.1;0.0;2.5
2013-06-19;16.1;0.7;28.2;11.7;72.4;0.0;2.6
2013-06-20;17.1;0.6;28.2;12.2;67.9;0.0;2.7
2013-06-21;16.3;0.8;28.0;11.1;71.1;0.0;2.6
2013-06-22;13.6;0.6;28.4;13.0;73.0;0.0;2.3
2013-06-23;14.4;0.4;29.1;14.2;72.2;0.0;2.4
2013-06-24;11.4;1.5;27.3;15.8;76.2;0.0;2.4
2013-06-25;10.4;1.0;25.6;12.3;75.2;0.0;2.1
2013-06-26;15.7;0.8;26.5;11.1;74.9;0.0;2.5
2013-06-27;16.8;0.5;28.3;12.0;73.2;0.0;2.6
2013-06-28;15.8;0.5;29.0;14.6;71.1;0.0;2.5
2013-06-29;13.5;0.5;28.3;14.1;73.5;0.0;2.3
2013-06-30;16.7;0.3;29.2;12.3;70.8;0.7;2.5
2013-07-01;13.5;0.8;29.8;14.7;65.8;0.0;2.6
2013-07-02;14.3;1.3;28.1;14.2;73.4;0.0;2.7
2013-07-03;11.4;1.8;25.2;14.2;74.9;0.0;2.4
2013-07-04;16.2;1.3;26.6;13.2;71.1;0.0;2.8
2013-07-05;17.9;1.1;25.6;10.7;71.3;0.0;2.8
2013-07-06;18.2;0.8;23.6;6.9;65.7;0.0;2.5
2013-07-07;18.0;0.4;27.0;7.8;65.1;0.0;2.5
2013-07-08;17.2;0.6;28.1;8.8;65.7;0.0;2.6
2013-07-09;15.5;1.3;27.2;9.3;63.8;0.0;2.9
2013-07-10;15.3;1.3;26.5;12.3;69.6;0.0;2.8
2013-07-11;16.8;1.1;24.8;9.2;72.8;0.0;2.7
2013-07-12;17.4;1.1;25.7;9.2;68.0;0.0;2.8
2013-07-13;15.1;1.2;26.7;12.4;68.1;0.0;2.8
2013-07-14;16.8;0.8;28.7;13.3;68.0;0.0;2.8
2013-07-15;17.3;0.6;29.6;11.8;63.6;0.0;2.8
2013-07-16;18.0;0.6;29.1;10.5;60.9;0.0;2.8
2013-07-17;17.9;0.6;28.7;9.7;64.8;0.0;2.8
2013-07-18;17.6;0.7;28.7;10.9;66.1;0.0;2.8
2013-07-19;16.6;0.5;29.1;12.1;63.2;0.0;2.7
2013-07-20;14.4;0.5;29.1;13.2;66.2;0.0;2.5
2013-07-21;16.1;0.5;29.9;12.8;62.7;0.0;2.7
2013-07-22;17.5;0.5;31.4;12.3;61.2;0.0;2.9
2013-07-23;16.4;0.7;31.3;13.3;63.5;0.0;3.0
2013-07-24;14.7;1.6;29.6;14.7;69.7;0.0;3.2
2013-07-25;12.6;1.2;27.0;14.2;75.2;1.3;2.5
2013-07-26;13.5;1.0;26.2;14.5;73.2;0.0;2.5
2013-07-27;18.9;1.2;27.5;10.9;63.9;0.0;3.3
2013-07-28;19.2;0.8;28.6;9.3;61.9;0.0;3.1
2013-07-29;19.1;0.9;28.7;8.9;62.3;0.0;3.2
2013-07-30;19.2;1.2;28.3;9.3;63.1;0.0;3.4
2013-07-31;19.7;1.0;28.0;8.2;61.2;0.0;3.3
2013-08-01;19.7;0.8;28.9;7.6;55.2;0.0;3.3
2013-08-02;19.4;0.8;29.8;7.6;52.6;0.0;3.3
2013-08-03;19.6;0.6;30.2;7.9;52.9;0.0;3.2
2013-08-04;19.8;0.6;30.3;8.8;55.2;0.0;3.2
2013-08-05;19.6;1.0;30.5;8.7;52.8;0.0;3.6
2013-08-06;19.8;1.3;30.1;11.0;59.2;0.0;3.8
2013-08-07;19.7;1.6;28.2;9.5;61.9;0.0;3.8
2013-08-08;19.3;1.6;27.6;10.3;62.5;0.0;3.7
2013-08-09;19.0;1.2;28.8;10.7;61.6;0.0;3.6
2013-08-10;17.5;1.3;29.3;11.6;60.7;0.0;3.6
2013-08-11;18.5;0.7;30.2;10.6;56.2;0.0;3.3
2013-08-12;17.9;1.0;30.4;15.7;57.6;0.0;3.6
2013-08-13;18.1;1.4;31.0;12.9;56.1;0.0;3.9
2013-08-14;18.6;1.1;31.4;12.2;55.1;0.0;3.8
2013-08-15;13.3;1.8;28.4;15.6;68.2;0.0;3.3
2013-08-16;19.5;2.3;27.1;12.5;68.1;0.0;4.0
2013-08-17;16.8;1.8;28.1;13.3;65.2;0.0;3.6
2013-08-18;12.1;2.1;25.6;14.8;70.1;0.0;3.0
2013-08-19;13.5;1.5;24.3;13.0;71.2;0.0;2.8
2013-08-20;20.6;1.3;25.6;9.0;65.0;0.0;3.6
2013-08-21;19.8;2.2;26.1;11.8;68.9;0.0;3.9
2013-08-22;18.6;1.3;28.7;11.7;63.1;0.0;3.7
2013-08-23;17.7;1.3;30.5;14.4;59.9;0.0;3.8
2013-08-24;22.4;1.4;29.9;12.4;49.3;0.0;4.5
2013-08-25;21.1;1.3;30.6;10.5;50.4;0.0;4.3
2013-08-26;20.7;0.7;31.3;11.1;55.2;0.0;3.8
2013-08-27;17.7;0.9;32.0;14.1;54.8;0.0;3.7
2013-08-28;22.7;1.2;30.2;10.4;52.5;0.1;4.4
2013-08-29;21.8;2.2;28.3;11.9;62.0;0.0;4.5
2013-08-30;22.6;1.4;28.0;10.1;58.3;0.0;4.2
2013-08-31;22.7;1.5;28.2;8.6;55.4;0.0;4.4
2013-09-01;22.7;1.2;30.1;9.5;47.4;0.0;4.4
2013-09-02;23.0;1.4;31.5;11.1;50.6;0.0;4.8
2013-09-03;17.8;1.4;32.4;13.2;50.3;0.0;4.3
2013-09-04;5.4;1.8;26.2;14.8;81.7;0.7;1.9
2013-09-05;21.6;2.1;23.4;11.3;72.6;18.1;3.7
2013-09-06;19.6;1.8;26.6;12.9;66.3;0.0;4.0
2013-09-07;19.2;1.7;26.7;12.1;62.4;0.0;4.0
2013-09-08;19.5;1.8;26.9;12.0;63.3;0.0;4.0
2013-09-09;24.3;1.6;28.8;11.0;56.1;0.0;4.8
2013-09-10;23.9;1.8;29.8;11.5;56.9;0.0;5.0
2013-09-11;20.1;2.1;27.9;12.4;61.4;0.0;4.4
2013-09-12;18.8;2.0;27.1;11.6;59.1;0.0;4.2
2013-09-13;22.6;2.2;28.4;11.7;60.8;0.0;4.8
2013-09-14;23.4;2.2;30.0;12.3;58.2;0.0;5.2
2013-09-15;21.7;1.9;30.9;12.6;59.2;0.0;4.9
2013-09-16;24.1;1.9;32.1;13.1;55.6;0.0;5.4
2013-09-17;10.3;1.9;29.7;15.7;61.0;0.0;3.4
2013-09-18;10.2;1.2;26.9;17.7;76.5;4.1;2.5
2013-09-19;21.0;2.0;29.2;16.7;65.4;0.0;4.7
2013-09-20;23.6;1.9;31.0;16.7;60.1;0.0;5.2
2013-09-21;25.5;1.7;32.1;14.5;57.6;0.0;5.5
2013-09-22;24.2;1.2;34.7;15.9;49.3;0.0;5.3
2013-09-23;21.8;1.2;36.6;17.2;44.4;0.0;5.3
2013-09-24;14.0;1.9;33.3;21.2;64.0;2.4;4.2
2013-09-25;23.4;1.4;31.0;18.1;60.7;0.8;5.0
2013-09-26;25.1;2.0;31.9;14.2;56.2;0.0;5.7
2013-09-27;25.5;2.1;32.4;14.5;62.0;0.0;5.8
2013-09-28;25.8;2.0;33.2;15.3;59.5;0.0;5.9
2013-09-29;7.0;1.8;28.7;18.1;83.6;3.5;2.1
2013-09-30;15.7;1.3;25.2;14.8;75.8;10.4;3.2
2013-10-01;11.6;1.1;26.3;17.8;82.2;5.8;2.6
2013-10-02;11.1;1.3;27.3;16.1;84.1;0.1;2.6
2013-10-03;16.1;0.8;29.0;16.7;70.6;2.8;3.4
2013-10-04;9.6;1.3;30.5;18.3;79.9;0.0;2.6
2013-10-05;16.1;0.9;28.8;17.8;76.9;12.9;3.4
2013-10-06;21.1;1.3;29.3;15.3;68.6;0.0;4.4
2013-10-07;9.2;2.2;26.2;16.8;77.6;0.0;2.7
2013-10-08;8.2;2.1;21.7;15.0;83.5;0.1;2.0
2013-10-09;13.3;2.1;21.0;14.2;76.6;18.0;2.8
2013-10-10;20.4;1.9;23.8;12.0;69.4;0.0;3.9
2013-10-11;24.3;1.8;25.7;11.1;61.2;0.0;4.7
2013-10-12;22.8;1.7;26.5;11.1;61.8;0.0;4.6
2013-10-13;27.4;1.7;28.3;12.2;56.2;0.0;5.5
2013-10-14;25.8;1.7;30.5;12.9;57.1;0.0;5.5
2013-10-15;25.9;1.7;32.3;14.8;61.1;0.0;5.7
2013-10-16;14.3;1.7;31.0;17.7;67.3;0.0;3.9
2013-10-17;6.1;1.2;25.6;17.1;91.2;11.4;1.6
2013-10-18;9.5;1.0;24.1;15.9;89.1;31.5;2.1
2013-10-19;19.3;0.8;27.1;16.5;76.3;19.8;3.8
2013-10-20;21.5;0.9;31.2;15.3;68.4;0.0;4.5
2013-10-21;23.8;0.8;32.6;17.5;65.2;0.0;4.9
2013-10-22;19.1;1.3;32.8;18.2;66.4;0.0;4.6
2013-10-23;25.8;1.4;32.3;18.0;60.8;0.0;5.6
2013-10-24;28.2;1.3;32.5;14.7;53.6;0.0;5.9
2013-10-25;28.2;1.3;32.9;15.1;50.7;0.0;6.0
2013-10-26;24.2;1.6;32.7;17.9;61.4;0.0;5.5
2013-10-27;24.7;1.2;33.0;15.0;53.1;0.0;5.4
2013-10-28;23.9;1.2;34.5;20.0;57.3;0.0;5.6
2013-10-29;22.0;1.9;32.5;17.8;66.3;0.0;5.3
2013-10-30;17.0;1.6;30.0;16.5;69.4;0.0;4.1
2013-10-31;18.9;1.6;29.2;17.1;69.6;0.0;4.3
2013-11-01;19.7;2.8;29.6;18.0;68.4;0.0;4.9
2013-11-02;25.0;2.0;29.8;16.4;61.8;0.0;5.5
2013-11-03;27.2;1.9;31.1;16.9;54.0;0.0;6.1
2013-11-04;25.7;1.7;32.0;13.4;51.2;0.0;5.8
2013-11-05;15.1;1.5;30.9;15.7;67.9;0.0;3.9
2013-11-06;7.4;1.5;24.3;17.4;89.8;14.8;1.8
2013-11-07;11.0;1.0;24.4;17.5;88.0;12.7;2.3
2013-11-08;13.2;0.8;26.1;18.3;84.4;25.5;2.8
2013-11-09;27.4;0.9;31.8;16.7;66.9;1.5;5.5
2013-11-10;25.5;0.9;32.8;16.7;64.3;0.0;5.3
2013-11-11;27.0;1.1;33.7;17.5;62.3;0.0;5.8
2013-11-12;26.6;1.1;34.4;18.2;63.0;0.0;5.8
2013-11-13;21.2;1.8;33.4;20.3;63.1;0.0;5.3
2013-11-14;16.4;1.8;28.1;19.5;61.0;0.0;4.2
2013-11-15;21.3;1.9;31.2;17.8;66.5;0.0;5.1
2013-11-16;26.0;1.5;31.0;16.3;60.4;0.0;5.6
2013-11-17;13.8;1.2;30.4;17.5;71.7;0.0;3.5
2013-11-18;14.5;1.0;28.4;17.8;76.4;7.0;3.3
2013-11-19;27.4;1.9;30.6;17.6;63.2;0.0;5.9
2013-11-20;27.3;1.4;32.3;16.0;58.7;0.0;5.9
2013-11-21;29.7;1.4;33.0;15.3;55.7;0.0;6.3
2013-11-22;26.4;1.1;33.8;15.1;55.8;0.0;5.7
2013-11-23;16.3;2.0;31.2;18.4;70.3;3.6;4.3
2013-11-24;8.4;1.5;26.5;19.4;77.6;3.4;2.4
2013-11-25;10.7;1.4;24.3;18.4;83.9;11.3;2.5
2013-11-26;10.0;1.0;24.2;18.9;88.6;18.7;2.2
2013-11-27;19.7;1.6;27.3;18.0;77.2;4.6;4.1
2013-11-28;24.2;1.5;30.5;17.4;72.2;0.0;5.1
2013-11-29;19.7;1.3;31.5;19.2;77.6;0.0;4.4
2013-11-30;11.5;0.6;29.2;19.8;90.0;13.4;2.6
2013-12-01;19.1;0.5;29.6;19.7;77.7;22.0;4.0
2013-12-02;19.5;1.0;31.1;20.0;74.8;0.7;4.3
2013-12-03;21.0;1.0;31.3;19.3;73.9;0.3;4.5
2013-12-04;26.3;0.7;33.2;18.1;65.6;0.0;5.5
2013-12-05;25.5;1.0;34.5;19.9;64.6;0.0;5.7
2013-12-06;21.0;1.0;33.2;20.3;75.2;9.3;4.7
2013-12-07;13.6;1.4;30.6;19.4;84.9;13.8;3.2
2013-12-08;12.3;0.8;27.0;19.4;88.3;49.8;2.7
2013-12-09;16.5;1.0;28.1;19.1;85.6;14.2;3.5
2013-12-10;12.3;0.8;28.0;20.7;87.3;6.2;2.8
2013-12-11;14.5;0.9;27.4;20.4;89.4;13.3;3.1
2013-12-12;10.3;1.1;26.6;19.9;91.2;50.0;2.3
2013-12-13;19.1;1.4;27.8;19.0;77.6;8.8;4.1
2013-12-14;24.2;0.9;30.4;17.0;72.2;0.0;4.9
2013-12-15;10.9;0.9;29.1;20.5;81.1;0.0;2.7
2013-12-16;18.7;1.0;28.7;19.2;76.3;1.3;4.0
2013-12-17;12.4;1.3;28.1;19.6;82.5;16.2;2.9
2013-12-18;23.5;1.1;29.2;17.1;72.9;0.1;4.8
2013-12-19;25.7;1.2;31.9;16.6;71.5;0.1;5.4
2013-12-20;19.7;1.2;31.4;18.3;72.8;1.8;4.4
2013-12-21;9.9;1.2;27.3;18.9;89.4;17.9;2.3
2013-12-22;10.9;1.0;25.5;18.5;90.6;27.1;2.4
2013-12-23;10.8;0.8;26.2;20.4;89.9;2.4;2.4
2013-12-24;12.2;0.8;27.4;20.3;89.9;25.6;2.7
2013-12-25;18.7;0.9;28.7;19.6;86.1;34.2;3.9
2013-12-26;24.8;0.8;31.4;19.7;77.9;2.4;5.1
2013-12-27;24.7;1.4;32.3;19.2;78.5;5.8;5.3
2013-12-28;22.4;1.2;31.0;19.5;77.1;8.9;4.8
2013-12-29;20.6;0.8;30.6;19.8;76.9;0.0;4.4
2013-12-30;14.5;0.8;30.6;20.0;84.9;1.3;3.3
2013-12-31;17.8;0.6;31.6;20.6;80.8;6.2;3.9
2014-01-01;23.4;0.6;33.4;20.3;73.4;3.0;5.0
2014-01-02;27.1;1.0;34.8;21.6;64.1;1.8;6.1
2014-01-03;28.3;1.1;34.8;17.8;57.2;0.0;6.2
2014-01-04;29.8;0.9;35.0;16.9;57.9;0.0;6.3
2014-01-05;27.7;1.2;33.8;17.5;60.1;0.0;6.0
2014-01-06;29.7;1.6;32.6;16.1;60.5;0.0;6.4
2014-01-07;27.2;1.7;31.2;16.3;60.8;0.0;5.9
2014-01-08;27.5;1.4;31.5;15.6;60.8;0.0;5.8
2014-01-09;25.9;1.5;32.4;16.3;63.9;0.0;5.7
2014-01-10;21.0;1.4;31.6;17.4;69.8;0.0;4.8
2014-01-11;26.6;1.6;31.3;17.5;65.1;1.5;5.8
2014-01-12;29.1;1.5;32.7;16.8;61.2;0.0;6.3
2014-01-13;27.5;1.7;33.1;17.8;60.5;0.0;6.2
2014-01-14;29.3;1.7;32.9;17.0;59.1;0.0;6.5
2014-01-15;28.7;1.2;33.8;15.5;56.8;0.0;6.1
2014-01-16;27.8;1.2;34.5;17.0;58.9;0.0;6.1
2014-01-17;16.8;1.5;33.5;19.5;71.8;0.0;4.3
2014-01-18;13.4;1.0;30.1;18.5;85.4;10.9;3.1
2014-01-19;22.7;0.9;29.6;17.3;76.9;15.1;4.6
2014-01-20;21.4;1.3;31.7;17.8;79.4;0.3;4.6
2014-01-21;19.9;0.9;31.5;18.4;76.1;20.3;4.3
2014-01-22;25.4;0.8;31.2;18.4;72.1;44.3;5.2
2014-01-23;22.4;1.0;31.9;18.5;72.8;3.3;4.8
2014-01-24;25.0;1.2;32.8;18.7;68.7;0.6;5.4
2014-01-25;27.7;1.2;32.3;18.2;63.4;0.5;5.9
2014-01-26;26.9;1.1;32.7;16.9;62.2;0.0;5.7
2014-01-27;25.6;1.4;32.2;17.2;64.8;0.0;5.6
2014-01-28;29.5;1.5;32.3;16.2;57.7;0.0;6.3
2014-01-29;27.9;1.7;31.5;15.1;59.1;0.0;6.0
2014-01-30;27.2;1.5;32.0;16.8;64.1;0.0;5.8
2014-01-31;28.9;1.5;32.7;16.0;58.0;0.0;6.2
2014-02-01;28.4;1.5;32.9;16.3;61.9;0.0;6.1
2014-02-02;26.6;1.3;32.7;16.2;60.8;0.0;5.8
2014-02-03;27.8;1.9;32.9;16.6;58.8;0.0;6.3
2014-02-04;28.2;1.3;33.9;16.8;56.0;0.0;6.2
2014-02-05;27.2;1.6;33.4;18.4;59.1;0.0;6.1
2014-02-06;27.4;1.6;32.3;17.3;62.6;0.0;6.0
2014-02-07;26.7;1.5;32.0;16.9;60.7;0.0;5.8
2014-02-08;29.3;1.6;32.7;14.7;55.4;0.0;6.3
2014-02-09;27.8;1.4;33.1;15.8;55.7;0.0;6.0
2014-02-10;27.2;1.6;32.8;15.7;60.6;0.0;6.0
2014-02-11;23.9;1.6;32.6;17.9;61.2;0.0;5.5
2014-02-12;21.7;1.4;32.0;15.9;61.2;0.0;5.0
2014-02-13;24.1;1.1;33.2;15.5;56.2;0.0;5.3
2014-02-14;21.4;1.1;34.3;17.0;62.4;0.0;4.9
2014-02-15;17.7;1.2;33.0;20.8;60.7;6.2;4.5
2014-02-16;13.6;1.4;29.3;20.2;66.7;1.2;3.6
2014-02-17;15.0;1.4;30.7;20.0;70.1;2.2;3.8
2014-02-18;12.1;1.1;30.0;19.6;77.9;2.2;3.0
2014-02-19;21.8;1.5;29.5;17.1;67.1;0.0;4.7
2014-02-20;24.8;1.4;31.8;17.3;62.1;0.0;5.4
2014-02-21;26.7;1.7;32.8;18.2;61.3;0.0;6.0
2014-02-22;22.2;2.0;32.5;17.8;62.8;0.0;5.4
2014-02-23;25.6;2.1;32.8;18.0;62.8;0.0;5.9
2014-02-24;25.4;2.0;33.6;18.8;63.9;0.0;6.0
2014-02-25;23.6;1.8;33.9;18.8;61.8;0.0;5.7
2014-02-26;26.8;2.1;34.1;17.3;57.4;0.0;6.4
2014-02-27;25.4;1.3;34.1;17.2;60.5;0.0;5.6
2014-02-28;21.2;1.2;34.8;18.1;65.0;0.0;5.0
2014-03-01;16.6;1.0;32.0;19.4;80.2;11.6;3.7
2014-03-02;20.3;1.2;30.9;19.0;74.8;2.3;4.4
2014-03-03;15.5;1.4;30.5;18.5;72.2;30.1;3.7
2014-03-04;23.3;1.7;29.9;17.8;65.7;0.0;5.0
2014-03-05;22.7;1.7;31.6;17.6;66.9;0.0;5.1
2014-03-06;12.5;1.3;31.1;19.7;71.4;0.0;3.3
2014-03-07;12.1;1.2;28.6;18.1;83.9;24.8;2.8
2014-03-08;8.3;0.5;25.8;19.4;89.6;10.1;1.9
2014-03-09;20.3;0.8;28.6;16.9;79.8;5.9;3.9
2014-03-10;22.3;1.1;31.3;18.4;71.4;1.4;4.6
2014-03-11;21.2;1.5;31.3;17.8;68.4;0.0;4.7
2014-03-12;24.7;1.4;31.6;16.5;66.4;0.0;5.1
2014-03-13;24.3;1.4;32.4;18.7;65.6;0.0;5.3
2014-03-14;23.0;1.9;31.4;18.5;65.5;0.0;5.2
2014-03-15;24.2;1.8;31.1;16.1;67.5;0.0;5.2
2014-03-16;22.8;1.9;31.6;16.1;63.9;0.0;5.2
2014-03-17;23.6;1.4;32.4;15.9;63.2;0.0;5.1
2014-03-18;20.4;1.3;32.7;16.6;61.3;0.0;4.6
2014-03-19;22.7;1.3;32.7;16.8;63.9;0.0;4.9
2014-03-20;20.9;1.3;33.1;17.0;63.9;0.0;4.7
2014-03-21;21.1;1.1;34.0;18.6;64.1;0.0;4.7
2014-03-22;12.7;0.7;32.4;20.7;79.8;15.6;2.9
2014-03-23;15.2;1.7;29.7;20.0;76.1;4.4;3.6
2014-03-24;8.3;1.7;26.1;18.8;83.2;1.2;2.2
2014-03-25;17.9;1.5;27.2;17.7;72.5;0.0;3.7
2014-03-26;12.6;1.6;28.3;17.5;73.3;4.7;3.1
2014-03-27;15.9;1.6;28.1;18.5;70.4;0.0;3.6
2014-03-28;20.9;1.5;30.4;18.7;67.4;0.0;4.5
2014-03-29;19.4;1.7;30.9;17.7;70.6;2.4;4.3
2014-03-30;12.8;1.3;29.2;18.4;78.3;0.0;3.0
